"GeneSymbol","Class","GeneSymbolClass"
"ENSG00000286458","lncRNA","ENSG00000286458_lncRNA"
"ENSG00000289175","lncRNA","ENSG00000289175_lncRNA"
"AGBL3","protein_coding","AGBL3_protein_coding"
"CYREN","protein_coding","CYREN_protein_coding"
"RNF14P4","processed_pseudogene","RNF14P4_processed_pseudogene"
"TMEM140","protein_coding","TMEM140_protein_coding"
"ENSG00000272941","lncRNA","ENSG00000272941_lncRNA"
"ENSG00000287733","lncRNA","ENSG00000287733_lncRNA"
"WDR91","protein_coding","WDR91_protein_coding"
"ENSG00000231794","lncRNA","ENSG00000231794_lncRNA"
"MIR6509","miRNA","MIR6509_miRNA"
"STRA8","protein_coding","STRA8_protein_coding"
"SLC23A4P","transcribed_unprocessed_pseudogene","SLC23A4P_transcribed_unprocessed_pseudogene"
"CNOT4","protein_coding","CNOT4_protein_coding"
"SDHDP2","processed_pseudogene","SDHDP2_processed_pseudogene"
"NUP205","protein_coding","NUP205_protein_coding"
"ENSG00000271414","processed_pseudogene","ENSG00000271414_processed_pseudogene"
"ENSG00000223718","processed_pseudogene","ENSG00000223718_processed_pseudogene"
"STMP1","protein_coding","STMP1_protein_coding"
"RNU6-1154P","snRNA","RNU6-1154P_snRNA"
"SLC13A4","protein_coding","SLC13A4_protein_coding"
"ENSG00000273219","lncRNA","ENSG00000273219_lncRNA"
"FAM180A","protein_coding","FAM180A_protein_coding"
"ENSG00000224746","lncRNA","ENSG00000224746_lncRNA"
"MTPN","protein_coding","MTPN_protein_coding"
"RNU6-223P","snRNA","RNU6-223P_snRNA"
"ENSG00000289600","lncRNA","ENSG00000289600_lncRNA"
"ENSG00000230649","lncRNA","ENSG00000230649_lncRNA"
"ENSG00000232053","lncRNA","ENSG00000232053_lncRNA"
"ENSG00000236503","processed_pseudogene","ENSG00000236503_processed_pseudogene"
"ZP3P2","processed_pseudogene","ZP3P2_processed_pseudogene"
"ENSG00000234352","lncRNA","ENSG00000234352_lncRNA"
"PSMC1P3","processed_pseudogene","PSMC1P3_processed_pseudogene"
"CHRM2","protein_coding","CHRM2_protein_coding"
"MIR490","miRNA","MIR490_miRNA"
"KRT8P51","processed_pseudogene","KRT8P51_processed_pseudogene"
"ENSG00000224469","processed_pseudogene","ENSG00000224469_processed_pseudogene"
"PTN","protein_coding","PTN_protein_coding"
"ENSG00000231114","lncRNA","ENSG00000231114_lncRNA"
"ENSG00000228031","lncRNA","ENSG00000228031_lncRNA"
"DGKI","protein_coding","DGKI_protein_coding"
"ENSG00000279483","processed_pseudogene","ENSG00000279483_processed_pseudogene"
"ENSG00000230383","processed_pseudogene","ENSG00000230383_processed_pseudogene"
"ENSG00000289438","lncRNA","ENSG00000289438_lncRNA"
"CREB3L2","protein_coding","CREB3L2_protein_coding"
"CREB3L2-AS1","lncRNA","CREB3L2-AS1_lncRNA"
"AKR1D1","protein_coding","AKR1D1_protein_coding"
"ENSG00000234639","processed_pseudogene","ENSG00000234639_processed_pseudogene"
"ENSG00000231923","processed_pseudogene","ENSG00000231923_processed_pseudogene"
"ENSG00000231931","processed_pseudogene","ENSG00000231931_processed_pseudogene"
"RN7SKP223","misc_RNA","RN7SKP223_misc_RNA"
"RCC2P3","processed_pseudogene","RCC2P3_processed_pseudogene"
"MIR4468","miRNA","MIR4468_miRNA"
"ENSG00000225559","lncRNA","ENSG00000225559_lncRNA"
"ENSG00000201465","snoRNA","ENSG00000201465_snoRNA"
"ENSG00000213238","processed_pseudogene","ENSG00000213238_processed_pseudogene"
"PTMAP10","processed_pseudogene","PTMAP10_processed_pseudogene"
"IMPDH1P3","processed_pseudogene","IMPDH1P3_processed_pseudogene"
"TRIM24","protein_coding","TRIM24_protein_coding"
"RPS3AP28","processed_pseudogene","RPS3AP28_processed_pseudogene"
"SVOPL","protein_coding","SVOPL_protein_coding"
"ENSG00000252188","snoRNA","ENSG00000252188_snoRNA"
"ENSG00000234658","processed_pseudogene","ENSG00000234658_processed_pseudogene"
"ENSG00000243099","processed_pseudogene","ENSG00000243099_processed_pseudogene"
"UQCRFS1P2","processed_pseudogene","UQCRFS1P2_processed_pseudogene"
"ATP6V0A4","protein_coding","ATP6V0A4_protein_coding"
"TMEM213","protein_coding","TMEM213_protein_coding"
"KIAA1549","protein_coding","KIAA1549_protein_coding"
"RNU6-1272P","snRNA","RNU6-1272P_snRNA"
"ZC3HAV1L","protein_coding","ZC3HAV1L_protein_coding"
"ZC3HAV1","protein_coding","ZC3HAV1_protein_coding"
"ENSG00000229677","processed_pseudogene","ENSG00000229677_processed_pseudogene"
"TTC26","protein_coding","TTC26_protein_coding"
"ENSG00000239254","processed_pseudogene","ENSG00000239254_processed_pseudogene"
"ENSG00000271537","processed_pseudogene","ENSG00000271537_processed_pseudogene"
"ENSG00000228360","processed_pseudogene","ENSG00000228360_processed_pseudogene"
"MZT1P2","processed_pseudogene","MZT1P2_processed_pseudogene"
"UBN2","protein_coding","UBN2_protein_coding"
"RNU6-206P","snRNA","RNU6-206P_snRNA"
"FMC1","protein_coding","FMC1_protein_coding"
"LUC7L2","protein_coding","LUC7L2_protein_coding"
"FMC1-LUC7L2","protein_coding","FMC1-LUC7L2_protein_coding"
"ENSG00000273391","lncRNA","ENSG00000273391_lncRNA"
"RNU6-911P","snRNA","RNU6-911P_snRNA"
"KLRG2","protein_coding","KLRG2_protein_coding"
"ENSG00000253183","processed_pseudogene","ENSG00000253183_processed_pseudogene"
"CLEC2L","protein_coding","CLEC2L_protein_coding"
"ERHP1","processed_pseudogene","ERHP1_processed_pseudogene"
"HIPK2","protein_coding","HIPK2_protein_coding"
"TBXAS1","protein_coding","TBXAS1_protein_coding"
"PARP12","protein_coding","PARP12_protein_coding"
"KDM7A","protein_coding","KDM7A_protein_coding"
"KDM7A-DT","lncRNA","KDM7A-DT_lncRNA"
"RNU6-797P","snRNA","RNU6-797P_snRNA"
"RNU1-58P","snRNA","RNU1-58P_snRNA"
"ENSG00000270512","processed_pseudogene","ENSG00000270512_processed_pseudogene"
"PPP1R2P6","processed_pseudogene","PPP1R2P6_processed_pseudogene"
"SLC37A3","protein_coding","SLC37A3_protein_coding"
"RNA5SP247","rRNA_pseudogene","RNA5SP247_rRNA_pseudogene"
"RNA5SP248","rRNA_pseudogene","RNA5SP248_rRNA_pseudogene"
"RAB19","protein_coding","RAB19_protein_coding"
"ENSG00000103200","processed_pseudogene","ENSG00000103200_processed_pseudogene"
"MKRN1","protein_coding","MKRN1_protein_coding"
"DENND2A","protein_coding","DENND2A_protein_coding"
"ENSG00000285904","lncRNA","ENSG00000285904_lncRNA"
"RN7SL771P","misc_RNA","RN7SL771P_misc_RNA"
"ADCK2","protein_coding","ADCK2_protein_coding"
"NDUFB2","protein_coding","NDUFB2_protein_coding"
"NDUFB2-AS1","lncRNA","NDUFB2-AS1_lncRNA"
"BRAF","protein_coding","BRAF_protein_coding"
"RNU6-85P","snRNA","RNU6-85P_snRNA"
"ENSG00000271611","processed_pseudogene","ENSG00000271611_processed_pseudogene"
"CCT4P1","processed_pseudogene","CCT4P1_processed_pseudogene"
"MRPS33","protein_coding","MRPS33_protein_coding"
"RNU4-74P","snRNA","RNU4-74P_snRNA"
"TMEM178B","protein_coding","TMEM178B_protein_coding"
"ENSG00000261778","processed_pseudogene","ENSG00000261778_processed_pseudogene"
"NDUFB10P2","processed_pseudogene","NDUFB10P2_processed_pseudogene"
"ENSG00000285841","lncRNA","ENSG00000285841_lncRNA"
"ENSG00000204990","lncRNA","ENSG00000204990_lncRNA"
"ENSG00000261629","lncRNA","ENSG00000261629_lncRNA"
"AGK-DT","lncRNA","AGK-DT_lncRNA"
"ENSG00000261797","lncRNA","ENSG00000261797_lncRNA"
"AGK","protein_coding","AGK_protein_coding"
"ENSG00000244701","lncRNA","ENSG00000244701_lncRNA"
"DENND11","protein_coding","DENND11_protein_coding"
"ENSG00000270157","lncRNA","ENSG00000270157_lncRNA"
"WEE2-AS1","lncRNA","WEE2-AS1_lncRNA"
"WEE2","protein_coding","WEE2_protein_coding"
"RNU1-82P","snRNA","RNU1-82P_snRNA"
"SSBP1","protein_coding","SSBP1_protein_coding"
"TAS2R3","protein_coding","TAS2R3_protein_coding"
"TAS2R4","protein_coding","TAS2R4_protein_coding"
"TAS2R6P","processed_pseudogene","TAS2R6P_processed_pseudogene"
"TAS2R5","protein_coding","TAS2R5_protein_coding"
"MTCO1P55","processed_pseudogene","MTCO1P55_processed_pseudogene"
"MTND2P5","processed_pseudogene","MTND2P5_processed_pseudogene"
"MTND1P3","processed_pseudogene","MTND1P3_processed_pseudogene"
"MYL6P4","processed_pseudogene","MYL6P4_processed_pseudogene"
"PRSS37","protein_coding","PRSS37_protein_coding"
"OR9A3P","transcribed_unprocessed_pseudogene","OR9A3P_transcribed_unprocessed_pseudogene"
"OR9A1P","polymorphic_pseudogene","OR9A1P_polymorphic_pseudogene"
"MGAM","protein_coding","MGAM_protein_coding"
"OR9N1P","transcribed_unprocessed_pseudogene","OR9N1P_transcribed_unprocessed_pseudogene"
"OR9A4","protein_coding","OR9A4_protein_coding"
"CLEC5A","protein_coding","CLEC5A_protein_coding"
"TAS2R38","protein_coding","TAS2R38_protein_coding"
"MGAM2","protein_coding","MGAM2_protein_coding"
"MOXD2P","transcribed_unprocessed_pseudogene","MOXD2P_transcribed_unprocessed_pseudogene"
"PRSS58","protein_coding","PRSS58_protein_coding"
"PRSS59P","transcribed_unitary_pseudogene","PRSS59P_transcribed_unitary_pseudogene"
"ENSG00000241881","lncRNA","ENSG00000241881_lncRNA"
"PRSS3P3","transcribed_unitary_pseudogene","PRSS3P3_transcribed_unitary_pseudogene"
"TRBV1","TR_V_pseudogene","TRBV1_TR_V_pseudogene"
"TRBV2","TR_V_gene","TRBV2_TR_V_gene"
"TRBV3-1","TR_V_gene","TRBV3-1_TR_V_gene"
"TRBV4-1","TR_V_gene","TRBV4-1_TR_V_gene"
"TRBV5-1","TR_V_gene","TRBV5-1_TR_V_gene"
"TRBV6-1","TR_V_gene","TRBV6-1_TR_V_gene"
"TRBV7-1","TR_V_gene","TRBV7-1_TR_V_gene"
"TRBV4-2","TR_V_gene","TRBV4-2_TR_V_gene"
"TRBV6-2","TR_V_gene","TRBV6-2_TR_V_gene"
"TRBV7-2","TR_V_gene","TRBV7-2_TR_V_gene"
"TRBV8-1","TR_V_pseudogene","TRBV8-1_TR_V_pseudogene"
"TRBV5-2","TR_V_pseudogene","TRBV5-2_TR_V_pseudogene"
"TRBV6-4","TR_V_gene","TRBV6-4_TR_V_gene"
"TRBV7-3","TR_V_gene","TRBV7-3_TR_V_gene"
"TRBV8-2","TR_V_pseudogene","TRBV8-2_TR_V_pseudogene"
"TRBV5-3","TR_V_gene","TRBV5-3_TR_V_gene"
"TRBV9","TR_V_gene","TRBV9_TR_V_gene"
"TRBV10-1","TR_V_gene","TRBV10-1_TR_V_gene"
"TRBV11-1","TR_V_gene","TRBV11-1_TR_V_gene"
"TRBV12-1","TR_V_pseudogene","TRBV12-1_TR_V_pseudogene"
"TRBV10-2","TR_V_gene","TRBV10-2_TR_V_gene"
"TRBV11-2","lncRNA","TRBV11-2_lncRNA"
"TRBV12-2","TR_V_pseudogene","TRBV12-2_TR_V_pseudogene"
"TRBV6-5","TR_V_gene","TRBV6-5_TR_V_gene"
"TRBV7-4","TR_V_gene","TRBV7-4_TR_V_gene"
"TRBV5-4","TR_V_gene","TRBV5-4_TR_V_gene"
"TRBV6-6","TR_V_gene","TRBV6-6_TR_V_gene"
"TRBV7-5","TR_V_pseudogene","TRBV7-5_TR_V_pseudogene"
"TRBV5-5","TR_V_gene","TRBV5-5_TR_V_gene"
"TRBV6-7","TR_V_gene","TRBV6-7_TR_V_gene"
"TRBV7-6","TR_V_gene","TRBV7-6_TR_V_gene"
"TRBV5-6","TR_V_gene","TRBV5-6_TR_V_gene"
"TRBV6-8","TR_V_gene","TRBV6-8_TR_V_gene"
"TRBV7-7","TR_V_gene","TRBV7-7_TR_V_gene"
"TRBV5-7","TR_V_gene","TRBV5-7_TR_V_gene"
"TRBV7-9","TR_V_gene","TRBV7-9_TR_V_gene"
"TRBV13","TR_V_gene","TRBV13_TR_V_gene"
"TRBV10-3","TR_V_gene","TRBV10-3_TR_V_gene"
"TRBV11-3","TR_V_gene","TRBV11-3_TR_V_gene"
"TRBV12-3","TR_V_gene","TRBV12-3_TR_V_gene"
"TRBV12-4","TR_V_gene","TRBV12-4_TR_V_gene"
"TRBV12-5","TR_V_gene","TRBV12-5_TR_V_gene"
"TRBV14","TR_V_gene","TRBV14_TR_V_gene"
"TRBV15","TR_V_gene","TRBV15_TR_V_gene"
"TRBV16","TR_V_gene","TRBV16_TR_V_gene"
"TRBV17","TR_V_gene","TRBV17_TR_V_gene"
"TRBV18","TR_V_gene","TRBV18_TR_V_gene"
"TRBV19","TR_V_gene","TRBV19_TR_V_gene"
"TRBV20-1","TR_V_gene","TRBV20-1_TR_V_gene"
"TRBV21-1","TR_V_pseudogene","TRBV21-1_TR_V_pseudogene"
"TRBV22-1","TR_V_pseudogene","TRBV22-1_TR_V_pseudogene"
"TRBV23-1","TR_V_gene","TRBV23-1_TR_V_gene"
"TRBV24-1","TR_V_gene","TRBV24-1_TR_V_gene"
"MTRNR2L6","protein_coding","MTRNR2L6_protein_coding"
"TRBV25-1","TR_V_gene","TRBV25-1_TR_V_gene"
"TRBVA","TR_V_pseudogene","TRBVA_TR_V_pseudogene"
"TRBV26","TR_V_pseudogene","TRBV26_TR_V_pseudogene"
"TRBVB","TR_V_pseudogene","TRBVB_TR_V_pseudogene"
"TRBV27","TR_V_gene","TRBV27_TR_V_gene"
"ENSG00000288882","lncRNA","ENSG00000288882_lncRNA"
"TRBV28","TR_V_gene","TRBV28_TR_V_gene"
"PGBD4P1","processed_pseudogene","PGBD4P1_processed_pseudogene"
"ENSG00000286831","lncRNA","ENSG00000286831_lncRNA"
"TRBV29-1","TR_V_gene","TRBV29-1_TR_V_gene"
"PRSS1","protein_coding","PRSS1_protein_coding"
"PRSS2","protein_coding","PRSS2_protein_coding"
"PRSS3P1","unprocessed_pseudogene","PRSS3P1_unprocessed_pseudogene"
"WBP1LP1","processed_pseudogene","WBP1LP1_processed_pseudogene"
"TRBD1","TR_D_gene","TRBD1_TR_D_gene"
"TRBJ1-1","TR_J_gene","TRBJ1-1_TR_J_gene"
"TRBJ1-2","TR_J_gene","TRBJ1-2_TR_J_gene"
"TRBJ1-3","TR_J_gene","TRBJ1-3_TR_J_gene"
"TRBJ1-4","TR_J_gene","TRBJ1-4_TR_J_gene"
"TRBJ1-5","TR_J_gene","TRBJ1-5_TR_J_gene"
"TRBJ1-6","TR_J_gene","TRBJ1-6_TR_J_gene"
"TRBC1","TR_C_gene","TRBC1_TR_C_gene"
"ENSG00000289416","lncRNA","ENSG00000289416_lncRNA"
"TRBJ2-1","TR_J_gene","TRBJ2-1_TR_J_gene"
"TRBJ2-2","TR_J_gene","TRBJ2-2_TR_J_gene"
"TRBJ2-2P","TR_J_gene","TRBJ2-2P_TR_J_gene"
"TRBJ2-3","TR_J_gene","TRBJ2-3_TR_J_gene"
"TRBJ2-4","TR_J_gene","TRBJ2-4_TR_J_gene"
"TRBJ2-5","TR_J_gene","TRBJ2-5_TR_J_gene"
"TRBJ2-6","TR_J_gene","TRBJ2-6_TR_J_gene"
"TRBJ2-7","TR_J_gene","TRBJ2-7_TR_J_gene"
"TRBC2","TR_C_gene","TRBC2_TR_C_gene"
"TRBV30","TR_V_gene","TRBV30_TR_V_gene"
"EPHB6","protein_coding","EPHB6_protein_coding"
"TRPV6","protein_coding","TRPV6_protein_coding"
"ENSG00000224970","lncRNA","ENSG00000224970_lncRNA"
"ENSG00000286569","lncRNA","ENSG00000286569_lncRNA"
"TRPV5","protein_coding","TRPV5_protein_coding"
"LLCFC1","protein_coding","LLCFC1_protein_coding"
"KEL","protein_coding","KEL_protein_coding"
"OR9A2","protein_coding","OR9A2_protein_coding"
"OR9P1P","unprocessed_pseudogene","OR9P1P_unprocessed_pseudogene"
"OR6V1","protein_coding","OR6V1_protein_coding"
"OR6W1P","transcribed_unprocessed_pseudogene","OR6W1P_transcribed_unprocessed_pseudogene"
"PIP","protein_coding","PIP_protein_coding"
"TAS2R39","protein_coding","TAS2R39_protein_coding"
"ENSG00000268170","lncRNA","ENSG00000268170_lncRNA"
"TAS2R40","protein_coding","TAS2R40_protein_coding"
"ENSG00000279223","TEC","ENSG00000279223_TEC"
"GSTK1","protein_coding","GSTK1_protein_coding"
"TMEM139-AS1","lncRNA","TMEM139-AS1_lncRNA"
"TMEM139","protein_coding","TMEM139_protein_coding"
"CASP2","protein_coding","CASP2_protein_coding"
"RN7SL535P","misc_RNA","RN7SL535P_misc_RNA"
"RN7SL481P","misc_RNA","RN7SL481P_misc_RNA"
"HINT1P1","processed_pseudogene","HINT1P1_processed_pseudogene"
"CLCN1","protein_coding","CLCN1_protein_coding"
"FAM131B","protein_coding","FAM131B_protein_coding"
"FAM131B-AS1","lncRNA","FAM131B-AS1_lncRNA"
"ENSG00000232533","lncRNA","ENSG00000232533_lncRNA"
"ZYX","protein_coding","ZYX_protein_coding"
"MIR6892","miRNA","MIR6892_miRNA"
"EPHA1","protein_coding","EPHA1_protein_coding"
"EPHA1-AS1","lncRNA","EPHA1-AS1_lncRNA"
"TAS2R62P","unitary_pseudogene","TAS2R62P_unitary_pseudogene"
"TAS2R60","protein_coding","TAS2R60_protein_coding"
"TAS2R41","protein_coding","TAS2R41_protein_coding"
"OR2R1P","unitary_pseudogene","OR2R1P_unitary_pseudogene"
"OR10AC1","polymorphic_pseudogene","OR10AC1_polymorphic_pseudogene"
"ENSG00000229977","processed_pseudogene","ENSG00000229977_processed_pseudogene"
"PAICSP5","processed_pseudogene","PAICSP5_processed_pseudogene"
"CTAGE15","protein_coding","CTAGE15_protein_coding"
"RNU6-162P","snRNA","RNU6-162P_snRNA"
"ENSG00000230556","processed_pseudogene","ENSG00000230556_processed_pseudogene"
"TCAF1P1","unprocessed_pseudogene","TCAF1P1_unprocessed_pseudogene"
"ENSG00000283537","transcribed_unprocessed_pseudogene","ENSG00000283537_transcribed_unprocessed_pseudogene"
"TCAF2","protein_coding","TCAF2_protein_coding"
"TCAF2C","protein_coding","TCAF2C_protein_coding"
"RNU6-267P","snRNA","RNU6-267P_snRNA"
"CTAGE6","protein_coding","CTAGE6_protein_coding"
"ENSG00000253882","transcribed_unprocessed_pseudogene","ENSG00000253882_transcribed_unprocessed_pseudogene"
"PAICSP6","processed_pseudogene","PAICSP6_processed_pseudogene"
"ENSG00000232145","processed_pseudogene","ENSG00000232145_processed_pseudogene"
"TCAF2P1","transcribed_unprocessed_pseudogene","TCAF2P1_transcribed_unprocessed_pseudogene"
"TCAF1","protein_coding","TCAF1_protein_coding"
"OR2F2","protein_coding","OR2F2_protein_coding"
"OR2F1","protein_coding","OR2F1_protein_coding"
"CAPZA1P5","processed_pseudogene","CAPZA1P5_processed_pseudogene"
"OR2Q1P","unprocessed_pseudogene","OR2Q1P_unprocessed_pseudogene"
"SLC16A1P1","processed_pseudogene","SLC16A1P1_processed_pseudogene"
"OR6B1","protein_coding","OR6B1_protein_coding"
"OR2A5","protein_coding","OR2A5_protein_coding"
"OR2A25","protein_coding","OR2A25_protein_coding"
"OR2A41P","unprocessed_pseudogene","OR2A41P_unprocessed_pseudogene"
"OR2A12","protein_coding","OR2A12_protein_coding"
"OR2A2","protein_coding","OR2A2_protein_coding"
"OR2A15P","unprocessed_pseudogene","OR2A15P_unprocessed_pseudogene"
"OR2A14","protein_coding","OR2A14_protein_coding"
"OR2A13P","unprocessed_pseudogene","OR2A13P_unprocessed_pseudogene"
"OR2A3P","transcribed_unprocessed_pseudogene","OR2A3P_transcribed_unprocessed_pseudogene"
"OR2AO1P","unprocessed_pseudogene","OR2AO1P_unprocessed_pseudogene"
"CTAGE4","protein_coding","CTAGE4_protein_coding"
"ARHGEF35","protein_coding","ARHGEF35_protein_coding"
"ARHGEF35-AS1","lncRNA","ARHGEF35-AS1_lncRNA"
"OR2A42","protein_coding","OR2A42_protein_coding"
"OR2A20P","transcribed_unprocessed_pseudogene","OR2A20P_transcribed_unprocessed_pseudogene"
"ENSG00000284644","lncRNA","ENSG00000284644_lncRNA"
"OR2A7","protein_coding","OR2A7_protein_coding"
"CTAGE8","protein_coding","CTAGE8_protein_coding"
"ARHGEF34P","unprocessed_pseudogene","ARHGEF34P_unprocessed_pseudogene"
"OR2A9P","transcribed_unprocessed_pseudogene","OR2A9P_transcribed_unprocessed_pseudogene"
"OR2A1-AS1","lncRNA","OR2A1-AS1_lncRNA"
"OR2A1","protein_coding","OR2A1_protein_coding"
"ARHGEF5","protein_coding","ARHGEF5_protein_coding"
"NOBOX","protein_coding","NOBOX_protein_coding"
"PPIAP83","processed_pseudogene","PPIAP83_processed_pseudogene"
"RNU6ATAC40P","snRNA","RNU6ATAC40P_snRNA"
"TPK1","protein_coding","TPK1_protein_coding"
"EEF1A1P10","processed_pseudogene","EEF1A1P10_processed_pseudogene"
"RN7SKP174","misc_RNA","RN7SKP174_misc_RNA"
"EI24P4","processed_pseudogene","EI24P4_processed_pseudogene"
"ENSG00000214035","processed_pseudogene","ENSG00000214035_processed_pseudogene"
"RPL7P59","processed_pseudogene","RPL7P59_processed_pseudogene"
"ENSG00000226592","processed_pseudogene","ENSG00000226592_processed_pseudogene"
"DPY19L4P2","processed_pseudogene","DPY19L4P2_processed_pseudogene"
"ENSG00000230746","lncRNA","ENSG00000230746_lncRNA"
"ENSG00000280144","TEC","ENSG00000280144_TEC"
"CNTNAP2","protein_coding","CNTNAP2_protein_coding"
"ENSG00000274127","misc_RNA","ENSG00000274127_misc_RNA"
"CNTNAP2-AS1","lncRNA","CNTNAP2-AS1_lncRNA"
"DUTP3","transcribed_processed_pseudogene","DUTP3_transcribed_processed_pseudogene"
"RANP2","processed_pseudogene","RANP2_processed_pseudogene"
"MIR548F4","miRNA","MIR548F4_miRNA"
"ENSG00000230190","lncRNA","ENSG00000230190_lncRNA"
"ENSG00000270634","processed_pseudogene","ENSG00000270634_processed_pseudogene"
"RNU6-1184P","snRNA","RNU6-1184P_snRNA"
"RNA5SP249","rRNA_pseudogene","RNA5SP249_rRNA_pseudogene"
"RN7SL456P","misc_RNA","RN7SL456P_misc_RNA"
"RN7SL72P","misc_RNA","RN7SL72P_misc_RNA"
"ENSG00000274133","processed_pseudogene","ENSG00000274133_processed_pseudogene"
"ENSG00000283504","lncRNA","ENSG00000283504_lncRNA"
"ENSG00000283648","lncRNA","ENSG00000283648_lncRNA"
"RPL32P17","processed_pseudogene","RPL32P17_processed_pseudogene"
"ENSG00000287636","lncRNA","ENSG00000287636_lncRNA"
"C7orf33","protein_coding","C7orf33_protein_coding"
"ENSG00000213209","processed_pseudogene","ENSG00000213209_processed_pseudogene"
"ENSG00000270200","processed_pseudogene","ENSG00000270200_processed_pseudogene"
"ENSG00000273314","lncRNA","ENSG00000273314_lncRNA"
"CUL1","protein_coding","CUL1_protein_coding"
"EZH2","protein_coding","EZH2_protein_coding"
"RNU7-20P","snRNA","RNU7-20P_snRNA"
"RN7SL569P","misc_RNA","RN7SL569P_misc_RNA"
"ENSG00000286180","lncRNA","ENSG00000286180_lncRNA"
"ENSG00000286171","lncRNA","ENSG00000286171_lncRNA"
"RNY4","misc_RNA","RNY4_misc_RNA"
"RNY3","misc_RNA","RNY3_misc_RNA"
"RNY1","misc_RNA","RNY1_misc_RNA"
"GHET1","lncRNA","GHET1_lncRNA"
"PDIA4","protein_coding","PDIA4_protein_coding"
"RNU6-650P","snRNA","RNU6-650P_snRNA"
"COX6B1P1","processed_pseudogene","COX6B1P1_processed_pseudogene"
"ZNF786","protein_coding","ZNF786_protein_coding"
